headline,is_spam
Took it that way considering that’s what I chose to call these hours and I’m far from dumb as fuck... those were my words you beat down lol but it’s cool everyone is entitled to their own opinions thanks for being honest dont apologize for speaking your thoughts on what I said,5
I want start a NO NIGGERS campaign I'm so tired of them dumb fucks n the ppl that love n raised them,5
CRACKER BARREL! The Karen’s place of worship! Where managers are waiting to be called to get that negro outta here! Your white privilege is our satisfaction!,5
"That girls nigger is mad cuz he aint me...he told me I'm sick _my response : ""buy me meds you dumb fuck""-_-",5
@_sarahjessiee @Khalil_Perry fuck that dumb ass nigger @TreySongz,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger”stupid hoe",5
"IT May Be Small To Some Folks For Obvious Reasons But As A Young Black Male Myself Seeing How Mark Henry Someone Whose Suppose To Be Respected In Certain Areas Cooning Out For WWE As That One Black ""Token Piece"" House Nigger Its Disgusting And Repulsive",5
@VinceMcMahon @SportsCenter So you pick this incident to set an example we all know what the real deal is racism still alive and well n WWE,5
RT @Rapmonster: if the nigger dont sell dope.. fuck him! thats yall dumb ass mentality nowadays about rappers. DUMMIES,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;------ dis bitch mad!!!!! #Obama2012",5
If you thought for one second that Mason didn’t call ya mans a niggER then you’re dumb as fuck.,5
Ughhh he really fuck up tonite dumb azz bitch azz niggers,5
@CJTheGenesis mother fucker.im going to cuss you the fuck out when i see you..then imma slap the shit out of your dumb nigger ass talk back,5
Fuck the two white girls back in 3rd grade who said I was a dumb nigger and was dumb for being a boy. Racist motherfuckers.,5
Smh RT @Colton_Zappe: Fuck that dumb nigger Obama,5
#sellout #coon #pawn this is why I don't fuck with this punk nigga. He protect the beast. He ain't a… https://t.co/93PiCUSm3r,5
PHINEAS AND FERB ain't take NO DAMN summer vacation... THEM NIGGAS DROPPED OUTTA SCHOOL!,5
So saying son of a bitch equates to racism? So every Colored person that says nigger is a racist? Correct?,5
"“@Kevincampfield: What a dumb ignorant nigger. Fuck lebron."" pic.twitter.com/bGuzRTIHPn",5
"“@_DennyW: “@tayyoung_: FUCK OBAMA, dumb ass nigger” you still can't lose weight tho. O” Win.",5
naren; first impression: hacker your nickname in my head: hacker closeness ratings [1-10]: either one or ten i cant decide do i like you: l0l wouldnt u like to know you are my: person ever had a crush on you: no should you post this too: one random thought: ur hacker,5
omg ur one of my first oomfs and i didnt know :( that's so cool!!,5
"“@FukKELA “@tayyoung_ FUCK OBAMA, dumb ass nigger””lol..yall real madd huh?",5
"@tayyoung_: FUCK OBAMA, dumb ass niggerKmsl you mad hoe!",5
@MasterMoyer YOU DUMB ASS NIGGER FUCK YOU GET A FUCKING LIFE BANN ME PUSSY,5
@HeartlessFuck: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em.,5
If I wanted the dumb nigger would I really need to wait 6 years and in the meantime treat u like a brother? Fuck outta Hurr #Serpent,5
"I love it because she tweeted to the point that shel looks dumb as fuck . She compared her misspronuouncing Niger when she was six to Pewdiepie calling someone a ""fucking nigger"" the stupidity jumped out.",5
@GDKJordie shut the fuck up u dumb nigger your not doing shit,5
"Simple if you don't know anything then shut up. In the past many people also wore black symbols to demonstrate their support for the black community, but thru your mouth it becomes something ugly and shameful for people to promote black cultural. Please go to school.",5
"Aluta Continua RT @Cat_Montana: There is a special place 4 fucking racist cunts like you» RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"migo = friend, HOW THE FUCK YOU EXPECT TO INSULT YA DUMB NIGGERS",5
@AlexGnap1: @FeelMyMusic_843 shut the fuck up you dumb nigger ur gonna be the one takin it deepu call me dumb bt yu get no pussy racist mf,5
@Fantasy_JC Fuck you dumb nigger,5
@EpicGames @FortniteGame i can not believe u put a nigger rapper skin in this game and then give us a god damn free shit for him no thanks this game is so pathetic bring out awesome marvel stuff then a dumb ass fuckin nigger skin ya another event im skipp,5
"Dhis white boy jus pissd me the fuck off , he jus said ""dumb ass nigger"" I'm too madd",5
This fuck ass gif. RT “@KrissyBeBreezy: http://25.media.tumblr.com/tumblr_mau13rAUhJ1r2y7qbo1_500.gif “@jayestopher Israa a dumb hoe... I'm really starting to dislike that nigger.””,5
"Smh RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"(Acts 29:19245) PAWNS of the Devil, the devil's white ""lying"" servants, being the Devil's children, as God called them in St John 8:44, because they ""obviously"" do not look like God looks which is Divine Dark Skinned ""Golden"" Negro, God's color, which means nothing to them,",5
Yeah no one will go frist because...I see no proof on ur profile and Idk if people would wanna go first,5
"I hate when people say 'nigger'. My neice is black. &amp; I don't care if it counts or not, i take offense to it. It's just a disgusting word.",5
@jdharm u are a stuttering dumb fuck white Nigger. You don't see how they are the same?,5
"@_Valencia123 fuck you, fucking dumb hoe bitch nigger -.-",5
"YOU ALL ACT LIKE DUMB NIGGERS,EVEN YOU WHITE FAGGOTS.PLEASE KEEP THE FUCK AWAY FROM ME AS BOILING POINT BEEN REACHED !",5
Yes they have. In the first tweet you talk about why twitch is deleting your clips and in the second one ur talking about the solution and how to avoid it,5
"You’re black. Praise God. Never said celebrate anything. I said don’t vote for him, but don’t call him names because he’s sick. But go ahead &amp; call him whatever you want. Y’all won. It’s ok to call people with mental illness names in 2020. I’m stuck in the past when it wasn’t ok.",5
THIS IS WHY I SANK THE BITCH ASS KRAKAS...SAME SHIT! FUKA DIDN'T EVEN KNOW HOW TO BUILD NO SHIT LIKE DAT KRAKA!! YOU KNOW YALL DUMB ASS FUCK! SO I DREW IT UP 4 HIS ASS ILLUMINATI CASHED HIS ASS OUT ...I COME WITA CROWED LOOK FLY AS HELL NOO NIGGER..WAA TA FUK! OK! DROWN! HIK!YAS pic.twitter.com/30zCE9u1gk,5
"As long as you think you’re an African, you’ll never get that money. The white folks of power know who we really are. They read the Bible, they know out though the Americans that, so called Negro, Hispanic, Indian Desent are the real Hebrew Israelites. Look around you use sports",5
Walgreens receipt scans give ten bucks in cash! The new ibotta app pays you now for a picture of ur receipt w a 10 dollar bonus when u scan ur first one and sign up with registration code sugyxmk.,5
"Can’t wait till daddy gets full custody :) I deadass cannot stand these type of bitches. You disgusting bitch. So after her fam called her BF a nigger, she had a baby with him, and went on to call his fam a bunch of niggers. While holding her black daughter. Okay bitch okay.",5
your a dumb fuck for taking pics of your ballots if romney win cause of you dumb niggers.. im shootin shit up then movie to Cuba wit TUPAC,5
Fuck him RT @_HOVA: Respect! Hes a laker RT @TheRealRozay__: Another dumb nigger w a Becky ass (cont) http://tl.gd/nm9ufm,5
"RT @SHEEMtheHumble1: You NIGGERS really need to turn off VH1, BET or whatever bullshit you watching and turn to this DNC you dumb fucks!",5
"Some dumb nigger who is ma fav.. RT @LL_Cool_Max: ""@dark_stash: As foolish as peter griffin"" who da fuck is Peter Griffin?",5
Fuck your stupid ass servers fix them or this shit game will never be fun you dumb ass niggers @NBA2K,5
So you think it's disgusting how blacks are treated and then you go and call a black man a house nigger... with the er?,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger bitch go shove a dick up yo disrespectful ass mouth! Dumb hoe!!!!!!",5
"I just got my second strike, don't need to fuck up of... — Haha !!! you sound like a dumb crip nigger wasting my... http://ask.fm/a/523nlk8n",5
@JacksonBrit2 whateverrrr your dumb. #fuck nigger shit #getonmylevel #bitch,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;&gt; your mother should've swallowed u!!!",5
@Suck_On_My_Lips well f u too nigger. *sadly looks at follower list* an fuck the fonky bastards that aint follwin my dumb ass,5
"@JustinTrudeau Not buying your disapproval of the terrible' incident at @yorkuniversity. You say you denounce all racism, but you lie. You carefully pick &amp; choose what will get you the most political mileage.",5
OMG U DUMB ASS NIGGER FUCKS.,5
"I declined xD. And if ur wondering, her first offer was nice kitty ears, bat mo and 60k. Her second was se boots. She asked me to choose one xD",5
"Done wit dis dumb ass exam and I gotta question wrong cuz I didnt put ""The Great Migration"" I put ""Great Migration"" -_________- fuck nigger",5
"@CashTFE fuck said niggaz was debating or angry? U said some dumb shit &amp; got checked. EOS. Untwist yo panties, ""nigger"".",5
"Stupid ass! RT @GoAwayStupidHoe: FUCK you bitch just like you fucked ya redneck daddy honky RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"sooo i was just watching this live insta & this stupid, ugly ass, ignorant ass bitch was saying saying sum dumb shit &amp; was almost finished saying the word nigger, they r still on live, if they post this live after &amp; i can rewind it...let’s fuck her shit up",5
"Mk so first when you start ur period your tummy/back will most likey hurt then if you go to the rest room and bleed you know,Id say ask your mom for pads she'll most likely show you how to put one on, then you might wanna take some back realiving pills and lay down,",5
what i wanna know is who edited the first one to take my watermark...like i’m not mad but ur a lil bitch,5
Maybach music sounds stupid... I know white dude that made Maybachs is like niggers r so ignorant... Dumb fucks.. Keeps screaming MY NAME!!!,5
"She tends to ""coincidentally"" have the same design as black owner designers frequently *past examples* but tbh she can literally get away with doing anything at this point with no backlash.",5
Thank u God for blessing real #hustlers &amp; for real niggas #MEEKMILLSEASON s/o #Coon #... (Vine by TheTheoryis) https://t.co/ed0k1K7pkm,5
"You mad? “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
"she hasnt sent a single tweet first of all, i found this one my timeline. and her tweets are being sent to ur entire gc. why cant u just get out of her page?",5
@theviewtv whoopi is a dumb nigger and needs to shut her mouth Ann Coulter pwnd her so hard fuck niggers go whitey!,5
"Why would I be mad for a white person using the word negro? Hispanic isn't a race, tons are white. YOU brought Hispanics into when you shamed a hispanic word with longer history than the USA dumbass, it's called cultural appropriation, but even worse, it's linguistic imperialism.",5
"@Mz_Benz_ NM is cool. HOT!!!! We got like 4 or 5 weeks left. How the fuck do u not think Dumb &amp; Dumber is funny tho?!?!?! ""Niggers""....smh",5
http://twitpic.com/42ga5g - BECUS WE ALL KNOW THSE OLD ASS GUYS HAD THEIR RING FINGER CUT OFF. THIS NIGGER FORGOT THAT LIKE A THE DUMB-FUCK,5
@JuicyJ_Leigh: Black and white are equal. I'm talking about NIGGERS bitch you dumb as fuck.,5
"@tayyoung_: FUCK OBAMA, dumb ass nigger then this",5
"AND HAVE A MOTHERFUCKING SEAT \_ ""@iHate_Humans: STFU! tRT @tayyoung_: FUCK OBAMA, dumb ass nigger""",5
@marsxgod fuck you dumb nigger,5
"YOU MAY BE A #DOUBLENIGGA OR A #TRIPLENIGGA, BUT I'M A #QUADNIGGER that means 4x nigger DUMB FUCK #nigger #fuck #TacoBell",5
Shut the fuck up you dumb hoe RT @steelydanalbum “@MoriahRae1: Fucking Nigger won again.” Bitch! Disrespect your president again!!!,5
Helicopter you mean? RT @C00kieeeeee: I hate niggers! Fuck is a hellacoppa??? U mean helacopter? Smh.....dumb asses,5
"MFs was screaming ""Nigger"" at the top of their lungs for shock factor and wonder why ion fuck with them like that anymore",5
"Are they actually trying to pin the virus hysteria on the far-right? These are the same people you say are protesting the lockdown, you dumb niggers. Fuck you. pic.twitter.com/1SD8B1txty",5
Talked to a high up clan member today thought it was funny as fuck we were talking bout dumb niggers,5
ok ur hot &amp; I like the first one better,5
pls keep streaming this one i can’t thank u guys enough for running it up so much in the first month been finishing up a few tracks i’m gonna drop over the next couple months .. if ur part of AA! gang then just know i see u and i love u &lt;33,5
"@VectorThaViper I hope and pray the first thing u'll see when u wake up is my tweet. My Fav Rapper, The most brilliant, fantastic &amp; inteligent rapper in the game. The OG with the expensive &amp; rich flows. This's for you Sir .. Ur number one die hard",5
